province,year,month,form,count
Barcelona,2023,11,Otras,15
Burgos,2023,11,Otras,0
Cáceres,2023,11,Otras,0
Cádiz,2023,11,Otras,0
Castelló / Castellón,2023,11,Otras,0
Ciudad Real,2023,11,Otras,0
Córdoba,2023,11,Otras,0
"Coruña, A",2023,11,Otras,0
Cuenca,2023,11,Otras,0
Girona,2023,11,Otras,0
Granada,2023,11,Otras,1
Guadalajara,2023,11,Otras,0
Gipuzkoa,2023,11,Otras,1
Huelva,2023,11,Otras,0
Huesca,2023,11,Otras,0
Jaén,2023,11,Otras,0
León,2023,11,Otras,0
Lleida,2023,11,Otras,0
"Rioja, La",2023,11,Otras,0
Lugo,2023,11,Otras,0
Madrid,2023,11,Otras,18
Málaga,2023,11,Otras,0
Murcia,2023,11,Otras,0
Navarra,2023,11,Otras,0
Ourense,2023,11,Otras,0
Asturias,2023,11,Otras,1
Palencia,2023,11,Otras,0
"Palmas, Las",2023,11,Otras,0
Pontevedra,2023,11,Otras,1
Salamanca,2023,11,Otras,0
Santa Cruz de Tenerife,2023,11,Otras,2
Cantabria,2023,11,Otras,0
Segovia,2023,11,Otras,0
Sevilla,2023,11,Otras,2
Soria,2023,11,Otras,0
Tarragona,2023,11,Otras,0
Teruel,2023,11,Otras,0
Toledo,2023,11,Otras,0
València / Valencia,2023,11,Otras,1
Valladolid,2023,11,Otras,0
Bizkaia,2023,11,Otras,1
Zamora,2023,11,Otras,1
Zaragoza,2023,11,Otras,0
Ceuta,2023,11,Otras,0
Melilla,2023,11,Otras,0
Araba / Álava,2023,12,SA,1
Albacete,2023,12,SA,0
Alacant / Alicante,2023,12,SA,2
Almería,2023,12,SA,0
Ávila,2023,12,SA,0
Badajoz,2023,12,SA,1
Illes Balears,2023,12,SA,4
Barcelona,2023,12,SA,17
Burgos,2023,12,SA,4
Cáceres,2023,12,SA,0
Cádiz,2023,12,SA,3
Castelló / Castellón,2023,12,SA,3
Ciudad Real,2023,12,SA,2
Córdoba,2023,12,SA,1
"Coruña, A",2023,12,SA,1
Cuenca,2023,12,SA,0
Girona,2023,12,SA,5
Granada,2023,12,SA,2
Guadalajara,2023,12,SA,0
Gipuzkoa,2023,12,SA,5
Huelva,2023,12,SA,2
Huesca,2023,12,SA,0
Jaén,2023,12,SA,0
León,2023,12,SA,1
Lleida,2023,12,SA,1
"Rioja, La",2023,12,SA,0
Lugo,2023,12,SA,0
Madrid,2023,12,SA,52
Málaga,2023,12,SA,7
Murcia,2023,12,SA,2
Navarra,2023,12,SA,1
Ourense,2023,12,SA,2
Asturias,2023,12,SA,5
Palencia,2023,12,SA,1
"Palmas, Las",2023,12,SA,2
Pontevedra,2023,12,SA,5
Salamanca,2023,12,SA,0
Santa Cruz de Tenerife,2023,12,SA,1
Cantabria,2023,12,SA,1
Segovia,2023,12,SA,0
Sevilla,2023,12,SA,3
Soria,2023,12,SA,0
Tarragona,2023,12,SA,1
Teruel,2023,12,SA,2
Toledo,2023,12,SA,0
València / Valencia,2023,12,SA,3
Valladolid,2023,12,SA,2
Bizkaia,2023,12,SA,3
Zamora,2023,12,SA,0
Zaragoza,2023,12,SA,5
Ceuta,2023,12,SA,0
Melilla,2023,12,SA,0
Araba / Álava,2023,12,SL,9
Albacete,2023,12,SL,36
Alacant / Alicante,2023,12,SL,96
Almería,2023,12,SL,29
Ávila,2023,12,SL,11
Badajoz,2023,12,SL,33
Illes Balears,2023,12,SL,96
Barcelona,2023,12,SL,453
Burgos,2023,12,SL,39
Cáceres,2023,12,SL,6
Cádiz,2023,12,SL,35
Castelló / Castellón,2023,12,SL,41
Ciudad Real,2023,12,SL,25
Córdoba,2023,12,SL,40
"Coruña, A",2023,12,SL,84
Cuenca,2023,12,SL,12
Girona,2023,12,SL,93
Granada,2023,12,SL,33
Guadalajara,2023,12,SL,10
Gipuzkoa,2023,12,SL,27
Huelva,2023,12,SL,19
Huesca,2023,12,SL,21
Jaén,2023,12,SL,12
León,2023,12,SL,13
Lleida,2023,12,SL,36
"Rioja, La",2023,12,SL,15
Lugo,2023,12,SL,8
Madrid,2023,12,SL,800
Málaga,2023,12,SL,144
Murcia,2023,12,SL,72
Navarra,2023,12,SL,25
Ourense,2023,12,SL,6
Asturias,2023,12,SL,52
Palencia,2023,12,SL,13
"Palmas, Las",2023,12,SL,42
Pontevedra,2023,12,SL,76
Salamanca,2023,12,SL,23
Santa Cruz de Tenerife,2023,12,SL,50
Cantabria,2023,12,SL,31
Segovia,2023,12,SL,4
Sevilla,2023,12,SL,100
Soria,2023,12,SL,4
Tarragona,2023,12,SL,44
Teruel,2023,12,SL,16
Toledo,2023,12,SL,32
València / Valencia,2023,12,SL,205
Valladolid,2023,12,SL,28
Bizkaia,2023,12,SL,79
Zamora,2023,12,SL,9
Zaragoza,2023,12,SL,96
Ceuta,2023,12,SL,0
Melilla,2023,12,SL,7
Araba / Álava,2023,12,Otras,0
Albacete,2023,12,Otras,0
Alacant / Alicante,2023,12,Otras,0
Almería,2023,12,Otras,0
Ávila,2023,12,Otras,0
Badajoz,2023,12,Otras,0
Illes Balears,2023,12,Otras,1
Barcelona,2023,12,Otras,13
Burgos,2023,12,Otras,0
Cáceres,2023,12,Otras,0
Cádiz,2023,12,Otras,1
Castelló / Castellón,2023,12,Otras,0
Ciudad Real,2023,12,Otras,0
Córdoba,2023,12,Otras,0
"Coruña, A",2023,12,Otras,0
Cuenca,2023,12,Otras,0
Girona,2023,12,Otras,1
Granada,2023,12,Otras,0
Guadalajara,2023,12,Otras,0
Gipuzkoa,2023,12,Otras,1
Huelva,2023,12,Otras,0
Huesca,2023,12,Otras,0
Jaén,2023,12,Otras,1
León,2023,12,Otras,1
Lleida,2023,12,Otras,0
"Rioja, La",2023,12,Otras,0
Lugo,2023,12,Otras,0
Madrid,2023,12,Otras,23
Málaga,2023,12,Otras,2
Murcia,2023,12,Otras,2
Navarra,2023,12,Otras,0
Ourense,2023,12,Otras,0
Asturias,2023,12,Otras,0
Palencia,2023,12,Otras,0
"Palmas, Las",2023,12,Otras,3
Pontevedra,2023,12,Otras,0
Salamanca,2023,12,Otras,0
Santa Cruz de Tenerife,2023,12,Otras,5
Cantabria,2023,12,Otras,0
Segovia,2023,12,Otras,0
Sevilla,2023,12,Otras,0
Soria,2023,12,Otras,0
Tarragona,2023,12,Otras,0
Teruel,2023,12,Otras,0
Toledo,2023,12,Otras,0
València / Valencia,2023,12,Otras,1
Valladolid,2023,12,Otras,1
Bizkaia,2023,12,Otras,1
Zamora,2023,12,Otras,0
Zaragoza,2023,12,Otras,0
Ceuta,2023,12,Otras,0
Melilla,2023,12,Otras,0
Araba / Álava,2024,1,SA,3
Albacete,2024,1,SA,1
Alicante / Alacant,2024,1,SA,5
Almería,2024,1,SA,0
Ávila,2024,1,SA,1
Badajoz,2024,1,SA,1
Illes Balears,2024,1,SA,8
Barcelona,2024,1,SA,41
Burgos,2024,1,SA,2
Cáceres,2024,1,SA,3
Cádiz,2024,1,SA,2
Castellón / Castelló,2024,1,SA,3
Ciudad Real,2024,1,SA,2
Córdoba,2024,1,SA,1
A Coruña,2024,1,SA,3
Cuenca,2024,1,SA,0
Girona,2024,1,SA,10
Granada,2024,1,SA,1
Guadalajara,2024,1,SA,1
Gipuzkoa,2024,1,SA,7
Huelva,2024,1,SA,0
Huesca,2024,1,SA,1
Jaén,2024,1,SA,1
León,2024,1,SA,0
Lleida,2024,1,SA,4
La Rioja,2024,1,SA,1
Lugo,2024,1,SA,1
Madrid,2024,1,SA,75
Málaga,2024,1,SA,5
Murcia,2024,1,SA,1
Navarra,2024,1,SA,0
Ourense,2024,1,SA,0
Asturias,2024,1,SA,4
Palencia,2024,1,SA,0
Las Palmas,2024,1,SA,2
Pontevedra,2024,1,SA,2
Salamanca,2024,1,SA,1
Santa Cruz de Tenerife,2024,1,SA,2
Cantabria,2024,1,SA,2
Segovia,2024,1,SA,1
Sevilla,2024,1,SA,4
Soria,2024,1,SA,0
Tarragona,2024,1,SA,3
Teruel,2024,1,SA,0
Toledo,2024,1,SA,3
Valencia / València,2024,1,SA,14
Valladolid,2024,1,SA,1
Bizkaia,2024,1,SA,12
Zamora,2024,1,SA,0
Zaragoza,2024,1,SA,10
Ceuta,2024,1,SA,1
Melilla,2024,1,SA,0
Araba / Álava,2024,1,SL,22
Albacete,2024,1,SL,27
Alicante / Alacant,2024,1,SL,182
Almería,2024,1,SL,28
Ávila,2024,1,SL,14
Badajoz,2024,1,SL,28
Illes Balears,2024,1,SL,185
Barcelona,2024,1,SL,944
Burgos,2024,1,SL,25
Cáceres,2024,1,SL,29
Cádiz,2024,1,SL,83
Castellón / Castelló,2024,1,SL,71
Ciudad Real,2024,1,SL,38
Córdoba,2024,1,SL,65
A Coruña,2024,1,SL,131
Cuenca,2024,1,SL,17
Girona,2024,1,SL,139
Granada,2024,1,SL,67
Guadalajara,2024,1,SL,29
Gipuzkoa,2024,1,SL,83
Huelva,2024,1,SL,25
Huesca,2024,1,SL,22
Jaén,2024,1,SL,27
León,2024,1,SL,25
Lleida,2024,1,SL,59
La Rioja,2024,1,SL,25
Lugo,2024,1,SL,21
Madrid,2024,1,SL,958
Málaga,2024,1,SL,168
Murcia,2024,1,SL,126
Navarra,2024,1,SL,55
Ourense,2024,1,SL,17
Asturias,2024,1,SL,72
Palencia,2024,1,SL,13
Las Palmas,2024,1,SL,115
Pontevedra,2024,1,SL,100
Salamanca,2024,1,SL,32
Santa Cruz de Tenerife,2024,1,SL,76
Cantabria,2024,1,SL,36
Segovia,2024,1,SL,10
Sevilla,2024,1,SL,149
Soria,2024,1,SL,12
Tarragona,2024,1,SL,85
Teruel,2024,1,SL,12
Toledo,2024,1,SL,28
Valencia / València,2024,1,SL,253
Valladolid,2024,1,SL,73
Bizkaia,2024,1,SL,128
Zamora,2024,1,SL,12
Zaragoza,2024,1,SL,123
Ceuta,2024,1,SL,4
Melilla,2024,1,SL,2
Araba / Álava,2024,1,Otras,0
Albacete,2024,1,Otras,0
Alicante / Alacant,2024,1,Otras,2
Almería,2024,1,Otras,0
Ávila,2024,1,Otras,1
Badajoz,2024,1,Otras,0
Illes Balears,2024,1,Otras,0
Barcelona,2024,1,Otras,43
Burgos,2024,1,Otras,0
Cáceres,2024,1,Otras,0
Cádiz,2024,1,Otras,1
Castellón / Castelló,2024,1,Otras,0
Ciudad Real,2024,1,Otras,0
Córdoba,2024,1,Otras,1
A Coruña,2024,1,Otras,1
Cuenca,2024,1,Otras,0
Girona,2024,1,Otras,1
Granada,2024,1,Otras,0
Guadalajara,2024,1,Otras,0
Gipuzkoa,2024,1,Otras,3
Huelva,2024,1,Otras,0
Huesca,2024,1,Otras,0
Jaén,2024,1,Otras,0
León,2024,1,Otras,0
Lleida,2024,1,Otras,0
La Rioja,2024,1,Otras,3
Lugo,2024,1,Otras,0
Madrid,2024,1,Otras,21
Málaga,2024,1,Otras,0
Murcia,2024,1,Otras,0
Navarra,2024,1,Otras,1
Ourense,2024,1,Otras,0
Asturias,2024,1,Otras,0
Palencia,2024,1,Otras,0
Las Palmas,2024,1,Otras,3
Pontevedra,2024,1,Otras,0
Salamanca,2024,1,Otras,0
Santa Cruz de Tenerife,2024,1,Otras,49
Cantabria,2024,1,Otras,0
Segovia,2024,1,Otras,0
Sevilla,2024,1,Otras,0
Soria,2024,1,Otras,0
Tarragona,2024,1,Otras,0
Teruel,2024,1,Otras,1
Toledo,2024,1,Otras,1
Valencia / València,2024,1,Otras,9
Valladolid,2024,1,Otras,0
Bizkaia,2024,1,Otras,1
Zamora,2024,1,Otras,1
Zaragoza,2024,1,Otras,1
Ceuta,2024,1,Otras,0
Melilla,2024,1,Otras,0
Araba / Álava,2024,2,SA,3
Albacete,2024,2,SA,1
Alicante / Alacant,2024,2,SA,2
Almería,2024,2,SA,1
Ávila,2024,2,SA,0
Badajoz,2024,2,SA,0
Illes Balears,2024,2,SA,0
Barcelona,2024,2,SA,29
Burgos,2024,2,SA,1
Cáceres,2024,2,SA,1
Cádiz,2024,2,SA,3
Castellón / Castelló,2024,2,SA,3
Ciudad Real,2024,2,SA,1
Córdoba,2024,2,SA,2
A Coruña,2024,2,SA,2
Cuenca,2024,2,SA,0
Girona,2024,2,SA,2
Granada,2024,2,SA,1
Guadalajara,2024,2,SA,1
Gipuzkoa,2024,2,SA,2
Huelva,2024,2,SA,0
Huesca,2024,2,SA,0
Jaén,2024,2,SA,0
León,2024,2,SA,2
Lleida,2024,2,SA,2
La Rioja,2024,2,SA,0
Lugo,2024,2,SA,0
Madrid,2024,2,SA,58
Málaga,2024,2,SA,5
Murcia,2024,2,SA,2
Navarra,2024,2,SA,6
Ourense,2024,2,SA,0
Asturias,2024,2,SA,1
Palencia,2024,2,SA,0
Las Palmas,2024,2,SA,1
Pontevedra,2024,2,SA,4
Salamanca,2024,2,SA,0
Santa Cruz de Tenerife,2024,2,SA,1
Cantabria,2024,2,SA,4
Segovia,2024,2,SA,0
Sevilla,2024,2,SA,5
Soria,2024,2,SA,1
Tarragona,2024,2,SA,1
Teruel,2024,2,SA,0
Toledo,2024,2,SA,2
Valencia / València,2024,2,SA,6
Valladolid,2024,2,SA,1
Bizkaia,2024,2,SA,8
Zamora,2024,2,SA,0
Zaragoza,2024,2,SA,1
Ceuta,2024,2,SA,0
Melilla,2024,2,SA,0
Araba / Álava,2024,2,SL,38
Albacete,2024,2,SL,22
Alicante / Alacant,2024,2,SL,115
Almería,2024,2,SL,24
Ávila,2024,2,SL,3
Badajoz,2024,2,SL,24
Illes Balears,2024,2,SL,111
Barcelona,2024,2,SL,523
Burgos,2024,2,SL,17
Cáceres,2024,2,SL,8
Cádiz,2024,2,SL,49
Castellón / Castelló,2024,2,SL,27
Ciudad Real,2024,2,SL,23
Córdoba,2024,2,SL,32
A Coruña,2024,2,SL,68
Cuenca,2024,2,SL,7
Girona,2024,2,SL,51
Granada,2024,2,SL,51
Guadalajara,2024,2,SL,11
Gipuzkoa,2024,2,SL,60
Huelva,2024,2,SL,11
Huesca,2024,2,SL,12
Jaén,2024,2,SL,27
León,2024,2,SL,20
Lleida,2024,2,SL,38
La Rioja,2024,2,SL,21
Lugo,2024,2,SL,23
Madrid,2024,2,SL,722
Málaga,2024,2,SL,116
Murcia,2024,2,SL,71
Navarra,2024,2,SL,34
Ourense,2024,2,SL,18
Asturias,2024,2,SL,42
Palencia,2024,2,SL,1
Las Palmas,2024,2,SL,64
Pontevedra,2024,2,SL,42
Salamanca,2024,2,SL,17
Santa Cruz de Tenerife,2024,2,SL,40
Cantabria,2024,2,SL,51
Segovia,2024,2,SL,15
Sevilla,2024,2,SL,115
Soria,2024,2,SL,6
Tarragona,2024,2,SL,47
Teruel,2024,2,SL,12
Toledo,2024,2,SL,43
Valencia / València,2024,2,SL,141
Valladolid,2024,2,SL,26
Bizkaia,2024,2,SL,95
Zamora,2024,2,SL,10
Zaragoza,2024,2,SL,43
Ceuta,2024,2,SL,0
Melilla,2024,2,SL,1
Araba / Álava,2024,2,Otras,0
Albacete,2024,2,Otras,0
Alicante / Alacant,2024,2,Otras,0
Almería,2024,2,Otras,0
Ávila,2024,2,Otras,0
Badajoz,2024,2,Otras,0
Illes Balears,2024,2,Otras,1
Barcelona,2024,2,Otras,23
Burgos,2024,2,Otras,0
Cáceres,2024,2,Otras,0
Cádiz,2024,2,Otras,2
Castellón / Castelló,2024,2,Otras,0
Ciudad Real,2024,2,Otras,1
Córdoba,2024,2,Otras,0
A Coruña,2024,2,Otras,1
Cuenca,2024,2,Otras,0
Girona,2024,2,Otras,0
Granada,2024,2,Otras,0
Guadalajara,2024,2,Otras,0
Gipuzkoa,2024,2,Otras,2
Huelva,2024,2,Otras,0
Huesca,2024,2,Otras,0
Jaén,2024,2,Otras,0
León,2024,2,Otras,0
Lleida,2024,2,Otras,0
La Rioja,2024,2,Otras,0
Lugo,2024,2,Otras,0
Madrid,2024,2,Otras,17
Málaga,2024,2,Otras,1
Murcia,2024,2,Otras,0
Navarra,2024,2,Otras,0
Ourense,2024,2,Otras,0
Asturias,2024,2,Otras,0
Palencia,2024,2,Otras,0
Las Palmas,2024,2,Otras,7
Pontevedra,2024,2,Otras,0
Salamanca,2024,2,Otras,0
Santa Cruz de Tenerife,2024,2,Otras,13
Cantabria,2024,2,Otras,1
Segovia,2024,2,Otras,0
Sevilla,2024,2,Otras,6
Soria,2024,2,Otras,0
Tarragona,2024,2,Otras,0
Teruel,2024,2,Otras,0
Toledo,2024,2,Otras,0
Valencia / València,2024,2,Otras,0
Valladolid,2024,2,Otras,0
Bizkaia,2024,2,Otras,2
Zamora,2024,2,Otras,4
Zaragoza,2024,2,Otras,1
Ceuta,2024,2,Otras,0
Melilla,2024,2,Otras,0
Araba / Álava,2024,3,SA,5
Albacete,2024,3,SA,1
Alicante / Alacant,2024,3,SA,4
Almería,2024,3,SA,0
Ávila,2024,3,SA,0
Badajoz,2024,3,SA,1
Illes Balears,2024,3,SA,1
Barcelona,2024,3,SA,28
Burgos,2024,3,SA,0
Cáceres,2024,3,SA,1
Cádiz,2024,3,SA,0
Castellón / Castelló,2024,3,SA,0
Ciudad Real,2024,3,SA,1
Córdoba,2024,3,SA,0
A Coruña,2024,3,SA,1
Cuenca,2024,3,SA,0
Girona,2024,3,SA,2
Granada,2024,3,SA,0
Guadalajara,2024,3,SA,0
Gipuzkoa,2024,3,SA,1
Huelva,2024,3,SA,2
Huesca,2024,3,SA,1
Jaén,2024,3,SA,0
León,2024,3,SA,1
Lleida,2024,3,SA,1
La Rioja,2024,3,SA,0
Lugo,2024,3,SA,0
Madrid,2024,3,SA,33
Málaga,2024,3,SA,3
Murcia,2024,3,SA,4
Navarra,2024,3,SA,0
Ourense,2024,3,SA,0
Asturias,2024,3,SA,2
Palencia,2024,3,SA,0
Las Palmas,2024,3,SA,0
Pontevedra,2024,3,SA,0
Salamanca,2024,3,SA,1
Santa Cruz de Tenerife,2024,3,SA,3
Cantabria,2024,3,SA,1
Segovia,2024,3,SA,0
Sevilla,2024,3,SA,11
Soria,2024,3,SA,0
Tarragona,2024,3,SA,2
Teruel,2024,3,SA,0
Toledo,2024,3,SA,1
Valencia / València,2024,3,SA,2
Valladolid,2024,3,SA,1
Bizkaia,2024,3,SA,2
Zamora,2024,3,SA,0
Zaragoza,2024,3,SA,2
Ceuta,2024,3,SA,0
Melilla,2024,3,SA,0
Araba / Álava,2024,3,SL,20
Albacete,2024,3,SL,17
Alicante / Alacant,2024,3,SL,105
Almería,2024,3,SL,22
Ávila,2024,3,SL,2
Badajoz,2024,3,SL,17
Illes Balears,2024,3,SL,61
Barcelona,2024,3,SL,394
Burgos,2024,3,SL,18
Cáceres,2024,3,SL,9
Cádiz,2024,3,SL,34
Castellón / Castelló,2024,3,SL,20
Ciudad Real,2024,3,SL,11
Córdoba,2024,3,SL,24
A Coruña,2024,3,SL,35
Cuenca,2024,3,SL,6
Girona,2024,3,SL,51
Granada,2024,3,SL,43
Guadalajara,2024,3,SL,2
Gipuzkoa,2024,3,SL,16
Huelva,2024,3,SL,20
Huesca,2024,3,SL,14
Jaén,2024,3,SL,10
León,2024,3,SL,13
Lleida,2024,3,SL,15
La Rioja,2024,3,SL,13
Lugo,2024,3,SL,11
Madrid,2024,3,SL,535
Málaga,2024,3,SL,91
Murcia,2024,3,SL,39
Navarra,2024,3,SL,32
Ourense,2024,3,SL,9
Asturias,2024,3,SL,30
Palencia,2024,3,SL,2
Las Palmas,2024,3,SL,48
Pontevedra,2024,3,SL,43
Salamanca,2024,3,SL,12
Santa Cruz de Tenerife,2024,3,SL,28
Cantabria,2024,3,SL,19
Segovia,2024,3,SL,3
Sevilla,2024,3,SL,93
Soria,2024,3,SL,0
Tarragona,2024,3,SL,28
Teruel,2024,3,SL,6
Toledo,2024,3,SL,23
Valencia / València,2024,3,SL,121
Valladolid,2024,3,SL,20
Bizkaia,2024,3,SL,47
Zamora,2024,3,SL,2
Zaragoza,2024,3,SL,33
Ceuta,2024,3,SL,0
Melilla,2024,3,SL,0
Araba / Álava,2024,3,Otras,0
Albacete,2024,3,Otras,0
Alicante / Alacant,2024,3,Otras,1
Almería,2024,3,Otras,0
Ávila,2024,3,Otras,0
Badajoz,2024,3,Otras,0
Illes Balears,2024,3,Otras,1
Barcelona,2024,3,Otras,11
Burgos,2024,3,Otras,0
Cáceres,2024,3,Otras,0
Cádiz,2024,3,Otras,0
Castellón / Castelló,2024,3,Otras,0
Ciudad Real,2024,3,Otras,0
Córdoba,2024,3,Otras,0
A Coruña,2024,3,Otras,0
Cuenca,2024,3,Otras,0
Girona,2024,3,Otras,1
Granada,2024,3,Otras,0
Guadalajara,2024,3,Otras,0
Gipuzkoa,2024,3,Otras,0
Huelva,2024,3,Otras,2
Huesca,2024,3,Otras,0
Jaén,2024,3,Otras,0
León,2024,3,Otras,1
Lleida,2024,3,Otras,0
La Rioja,2024,3,Otras,1
Lugo,2024,3,Otras,0
Madrid,2024,3,Otras,17
Málaga,2024,3,Otras,0
Murcia,2024,3,Otras,0
Navarra,2024,3,Otras,0
Ourense,2024,3,Otras,0
Asturias,2024,3,Otras,1
Palencia,2024,3,Otras,0
Las Palmas,2024,3,Otras,1
Pontevedra,2024,3,Otras,0
Salamanca,2024,3,Otras,0
Santa Cruz de Tenerife,2024,3,Otras,1
Cantabria,2024,3,Otras,0
Segovia,2024,3,Otras,0
Sevilla,2024,3,Otras,1
Soria,2024,3,Otras,0
Tarragona,2024,3,Otras,0
Teruel,2024,3,Otras,0
Toledo,2024,3,Otras,0
Valencia / València,2024,3,Otras,1
Valladolid,2024,3,Otras,0
Bizkaia,2024,3,Otras,0
Zamora,2024,3,Otras,2
Zaragoza,2024,3,Otras,0
Ceuta,2024,3,Otras,0
Melilla,2024,3,Otras,0
Araba / Álava,2024,4,SA,1
Albacete,2024,4,SA,0
Alicante / Alacant,2024,4,SA,1
Almería,2024,4,SA,0
Ávila,2024,4,SA,0
Badajoz,2024,4,SA,0
Illes Balears,2024,4,SA,2
Barcelona,2024,4,SA,20
Burgos,2024,4,SA,1
Cáceres,2024,4,SA,0
Cádiz,2024,4,SA,1
Castellón / Castelló,2024,4,SA,1
Ciudad Real,2024,4,SA,1
Córdoba,2024,4,SA,2
A Coruña,2024,4,SA,1
Cuenca,2024,4,SA,0
Girona,2024,4,SA,4
Granada,2024,4,SA,1
Guadalajara,2024,4,SA,0
Gipuzkoa,2024,4,SA,3
Huelva,2024,4,SA,0
Huesca,2024,4,SA,0
Jaén,2024,4,SA,0
León,2024,4,SA,0
Lleida,2024,4,SA,1
La Rioja,2024,4,SA,0
Lugo,2024,4,SA,0
Madrid,2024,4,SA,33
Málaga,2024,4,SA,1
Murcia,2024,4,SA,1
Navarra,2024,4,SA,0
Ourense,2024,4,SA,0
Asturias,2024,4,SA,3
Palencia,2024,4,SA,0
Las Palmas,2024,4,SA,0
Pontevedra,2024,4,SA,1
Salamanca,2024,4,SA,0
Santa Cruz de Tenerife,2024,4,SA,3
Cantabria,2024,4,SA,0
Segovia,2024,4,SA,0
Sevilla,2024,4,SA,5
Soria,2024,4,SA,0
Tarragona,2024,4,SA,1
Teruel,2024,4,SA,0
Toledo,2024,4,SA,2
Valencia / València,2024,4,SA,1
Valladolid,2024,4,SA,0
Bizkaia,2024,4,SA,3
Zamora,2024,4,SA,0
Zaragoza,2024,4,SA,2
Ceuta,2024,4,SA,0
Melilla,2024,4,SA,0
Araba / Álava,2024,4,SL,21
Albacete,2024,4,SL,10
Alicante / Alacant,2024,4,SL,68
Almería,2024,4,SL,30
Ávila,2024,4,SL,0
Badajoz,2024,4,SL,14
Illes Balears,2024,4,SL,79
Barcelona,2024,4,SL,427
Burgos,2024,4,SL,6
Cáceres,2024,4,SL,10
Cádiz,2024,4,SL,26
Castellón / Castelló,2024,4,SL,38
Ciudad Real,2024,4,SL,26
Córdoba,2024,4,SL,32
A Coruña,2024,4,SL,41
Cuenca,2024,4,SL,5
Girona,2024,4,SL,56
Granada,2024,4,SL,37
Guadalajara,2024,4,SL,7
Gipuzkoa,2024,4,SL,31
Huelva,2024,4,SL,19
Huesca,2024,4,SL,17
Jaén,2024,4,SL,11
León,2024,4,SL,17
Lleida,2024,4,SL,13
La Rioja,2024,4,SL,11
Lugo,2024,4,SL,11
Madrid,2024,4,SL,521
Málaga,2024,4,SL,99
Murcia,2024,4,SL,51
Navarra,2024,4,SL,25
Ourense,2024,4,SL,12
Asturias,2024,4,SL,29
Palencia,2024,4,SL,3
Las Palmas,2024,4,SL,48
Pontevedra,2024,4,SL,28
Salamanca,2024,4,SL,10
Santa Cruz de Tenerife,2024,4,SL,53
Cantabria,2024,4,SL,24
Segovia,2024,4,SL,5
Sevilla,2024,4,SL,69
Soria,2024,4,SL,3
Tarragona,2024,4,SL,35
Teruel,2024,4,SL,4
Toledo,2024,4,SL,24
Valencia / València,2024,4,SL,106
Valladolid,2024,4,SL,17
Bizkaia,2024,4,SL,52
Zamora,2024,4,SL,12
Zaragoza,2024,4,SL,24
Ceuta,2024,4,SL,2
Melilla,2024,4,SL,0
Araba / Álava,2024,4,Otras,0
Albacete,2024,4,Otras,1
Alicante / Alacant,2024,4,Otras,1
Almería,2024,4,Otras,0
Ávila,2024,4,Otras,0
Badajoz,2024,4,Otras,0
Illes Balears,2024,4,Otras,1
Barcelona,2024,4,Otras,13
Burgos,2024,4,Otras,0
Cáceres,2024,4,Otras,0
Cádiz,2024,4,Otras,1
Castellón / Castelló,2024,4,Otras,0
Ciudad Real,2024,4,Otras,0
Córdoba,2024,4,Otras,1
A Coruña,2024,4,Otras,0
Cuenca,2024,4,Otras,0
Girona,2024,4,Otras,2
Granada,2024,4,Otras,0
Guadalajara,2024,4,Otras,0
Gipuzkoa,2024,4,Otras,2
Huelva,2024,4,Otras,0
Huesca,2024,4,Otras,0
Jaén,2024,4,Otras,0
León,2024,4,Otras,1
Lleida,2024,4,Otras,0
La Rioja,2024,4,Otras,0
Lugo,2024,4,Otras,0
Madrid,2024,4,Otras,9
Málaga,2024,4,Otras,2
Murcia,2024,4,Otras,1
Navarra,2024,4,Otras,0
Ourense,2024,4,Otras,0
Asturias,2024,4,Otras,0
Palencia,2024,4,Otras,0
Las Palmas,2024,4,Otras,0
Pontevedra,2024,4,Otras,0
Salamanca,2024,4,Otras,0
Santa Cruz de Tenerife,2024,4,Otras,2
Cantabria,2024,4,Otras,0
Segovia,2024,4,Otras,0
Sevilla,2024,4,Otras,1
Soria,2024,4,Otras,0
Tarragona,2024,4,Otras,1
Teruel,2024,4,Otras,0
Toledo,2024,4,Otras,0
Valencia / València,2024,4,Otras,2
Valladolid,2024,4,Otras,0
Bizkaia,2024,4,Otras,1
Zamora,2024,4,Otras,0
Zaragoza,2024,4,Otras,0
Ceuta,2024,4,Otras,0
Melilla,2024,4,Otras,0
Araba / Álava,2024,5,SA,1
Albacete,2024,5,SA,1
Alicante / Alacant,2024,5,SA,0
Almería,2024,5,SA,0
Ávila,2024,5,SA,0
Badajoz,2024,5,SA,0
Illes Balears,2024,5,SA,1
Barcelona,2024,5,SA,16
Burgos,2024,5,SA,0
Cáceres,2024,5,SA,1
Cádiz,2024,5,SA,1
Castellón / Castelló,2024,5,SA,0
Ciudad Real,2024,5,SA,0
Córdoba,2024,5,SA,0
A Coruña,2024,5,SA,1
Cuenca,2024,5,SA,1
Girona,2024,5,SA,1
Granada,2024,5,SA,2
Guadalajara,2024,5,SA,0
Gipuzkoa,2024,5,SA,4
Huelva,2024,5,SA,2
Huesca,2024,5,SA,1
Jaén,2024,5,SA,0
León,2024,5,SA,2
Lleida,2024,5,SA,0
La Rioja,2024,5,SA,0
Lugo,2024,5,SA,0
Madrid,2024,5,SA,13
Málaga,2024,5,SA,3
Murcia,2024,5,SA,0
Navarra,2024,5,SA,4
