province,year,month,form,count,capital_subscribed
Segovia,2011,5,SL,7,990003
Sevilla,2011,5,SL,88,29703565
Soria,2011,5,SL,2,589700
Tarragona,2011,5,SL,56,12437701
Teruel,2011,5,SL,11,1530334
Toledo,2011,5,SL,35,10380550
Valencia / València,2011,5,SL,142,165512473
Valladolid,2011,5,SL,33,20198334
Bizkaia,2011,5,SL,72,51123661
Zamora,2011,5,SL,12,1045000
Zaragoza,2011,5,SL,86,19739269
Ceuta,2011,5,SL,2,757290
Melilla,2011,5,SL,1,24844
Araba / Álava,2011,5,Otras,0,0
Albacete,2011,5,Otras,0,0
Alicante / Alacant,2011,5,Otras,0,0
Almería,2011,5,Otras,0,0
Ávila,2011,5,Otras,0,0
Badajoz,2011,5,Otras,0,0
Illes Balears,2011,5,Otras,1,34494
Barcelona,2011,5,Otras,3,2372645
Burgos,2011,5,Otras,0,0
Cáceres,2011,5,Otras,0,0
Cádiz,2011,5,Otras,2,189980
Castellón / Castelló,2011,5,Otras,0,0
Ciudad Real,2011,5,Otras,0,0
Córdoba,2011,5,Otras,0,0
A Coruña,2011,5,Otras,0,0
Cuenca,2011,5,Otras,0,0
Girona,2011,5,Otras,0,0
Granada,2011,5,Otras,0,0
Guadalajara,2011,5,Otras,0,0
Gipuzkoa,2011,5,Otras,1,5000000
Huelva,2011,5,Otras,0,0
Huesca,2011,5,Otras,1,600000
Jaén,2011,5,Otras,0,0
León,2011,5,Otras,0,0
Lleida,2011,5,Otras,0,0
La Rioja,2011,5,Otras,0,0
Lugo,2011,5,Otras,0,0
Madrid,2011,5,Otras,4,216604
Málaga,2011,5,Otras,0,0
Murcia,2011,5,Otras,0,0
Navarra,2011,5,Otras,0,0
Ourense,2011,5,Otras,0,0
Asturias,2011,5,Otras,1,32000
Palencia,2011,5,Otras,1,53025
Las Palmas,2011,5,Otras,0,0
Pontevedra,2011,5,Otras,0,0
Salamanca,2011,5,Otras,0,0
Santa Cruz de Tenerife,2011,5,Otras,0,0
Cantabria,2011,5,Otras,0,0
Segovia,2011,5,Otras,0,0
Sevilla,2011,5,Otras,0,0
Soria,2011,5,Otras,0,0
Tarragona,2011,5,Otras,0,0
Teruel,2011,5,Otras,0,0
Toledo,2011,5,Otras,0,0
Valencia / València,2011,5,Otras,0,0
Valladolid,2011,5,Otras,0,0
Bizkaia,2011,5,Otras,0,0
Zamora,2011,5,Otras,0,0
Zaragoza,2011,5,Otras,3,719029
Ceuta,2011,5,Otras,0,0
Melilla,2011,5,Otras,0,0
Araba / Álava,2011,6,SA,5,1393379
Albacete,2011,6,SA,0,0
Alicante / Alacant,2011,6,SA,4,17931474
Almería,2011,6,SA,6,12712774
Ávila,2011,6,SA,1,400000
Badajoz,2011,6,SA,2,14025000
Illes Balears,2011,6,SA,9,12455181
Barcelona,2011,6,SA,42,5494776243
Burgos,2011,6,SA,1,120000
Cáceres,2011,6,SA,1,590000
Cádiz,2011,6,SA,7,2677037
Castellón / Castelló,2011,6,SA,0,0
Ciudad Real,2011,6,SA,0,0
Córdoba,2011,6,SA,2,558185
A Coruña,2011,6,SA,8,23966337
Cuenca,2011,6,SA,1,48081
Girona,2011,6,SA,3,934021
Granada,2011,6,SA,1,1000000
Guadalajara,2011,6,SA,0,0
Gipuzkoa,2011,6,SA,0,0
Huelva,2011,6,SA,2,417585
Huesca,2011,6,SA,2,920000
Jaén,2011,6,SA,1,2000000
León,2011,6,SA,5,2029443
Lleida,2011,6,SA,0,0
La Rioja,2011,6,SA,0,0
Lugo,2011,6,SA,2,2590106
Madrid,2011,6,SA,97,2144118651
Málaga,2011,6,SA,5,881383
Murcia,2011,6,SA,5,1178363
Navarra,2011,6,SA,2,6589434
Ourense,2011,6,SA,2,2600173
Asturias,2011,6,SA,3,10121398
Palencia,2011,6,SA,1,396500
Las Palmas,2011,6,SA,5,560831
Pontevedra,2011,6,SA,3,1382258
Salamanca,2011,6,SA,4,526101
Santa Cruz de Tenerife,2011,6,SA,6,13501872
Cantabria,2011,6,SA,1,30060
Segovia,2011,6,SA,0,0
Sevilla,2011,6,SA,8,60658163
Soria,2011,6,SA,0,0
Tarragona,2011,6,SA,1,1903660
Teruel,2011,6,SA,0,0
Toledo,2011,6,SA,4,1198042
Valencia / València,2011,6,SA,16,6263669
Valladolid,2011,6,SA,4,1056951
Bizkaia,2011,6,SA,5,26715038
Zamora,2011,6,SA,0,0
Zaragoza,2011,6,SA,7,21350875
Ceuta,2011,6,SA,1,2300313
Melilla,2011,6,SA,0,0
Araba / Álava,2011,6,SL,31,22649870
Albacete,2011,6,SL,14,3289264
Alicante / Alacant,2011,6,SL,70,95761564
Almería,2011,6,SL,35,9066987
Ávila,2011,6,SL,7,1941583
Badajoz,2011,6,SL,13,2044292
Illes Balears,2011,6,SL,115,50974658
Barcelona,2011,6,SL,376,355234760
Burgos,2011,6,SL,24,9040943
Cáceres,2011,6,SL,13,1974737
Cádiz,2011,6,SL,44,20185747
Castellón / Castelló,2011,6,SL,31,6163777
Ciudad Real,2011,6,SL,16,3405891
Córdoba,2011,6,SL,35,17788722
A Coruña,2011,6,SL,55,20825946
Cuenca,2011,6,SL,20,2515936
Girona,2011,6,SL,50,17487276
Granada,2011,6,SL,50,12750830
Guadalajara,2011,6,SL,9,9250250
Gipuzkoa,2011,6,SL,38,11371701
Huelva,2011,6,SL,27,5614636
Huesca,2011,6,SL,14,2129113
Jaén,2011,6,SL,20,2676171
León,2011,6,SL,18,2735245
Lleida,2011,6,SL,43,7083196
La Rioja,2011,6,SL,16,1923542
Lugo,2011,6,SL,18,2037729
Madrid,2011,6,SL,599,572966182
Málaga,2011,6,SL,101,44935803
Murcia,2011,6,SL,107,99558281
Navarra,2011,6,SL,46,13170141
Ourense,2011,6,SL,14,3974914
Asturias,2011,6,SL,36,10481447
Palencia,2011,6,SL,5,3283083
Las Palmas,2011,6,SL,45,47982617
Pontevedra,2011,6,SL,56,9756425
Salamanca,2011,6,SL,18,3396688
Santa Cruz de Tenerife,2011,6,SL,35,4892509
Cantabria,2011,6,SL,21,4196570
Segovia,2011,6,SL,5,4056882
Sevilla,2011,6,SL,112,84259528
Soria,2011,6,SL,8,1080719
Tarragona,2011,6,SL,29,8520466
Teruel,2011,6,SL,9,703150
Toledo,2011,6,SL,48,16610329
Valencia / València,2011,6,SL,138,301797896
Valladolid,2011,6,SL,34,6722760
Bizkaia,2011,6,SL,69,20966566
Zamora,2011,6,SL,5,1969520
Zaragoza,2011,6,SL,73,36409846
Ceuta,2011,6,SL,4,301760
Melilla,2011,6,SL,1,90150
Araba / Álava,2011,6,Otras,0,0
Albacete,2011,6,Otras,1,66472
Alicante / Alacant,2011,6,Otras,0,0
Almería,2011,6,Otras,0,0
Ávila,2011,6,Otras,0,0
Badajoz,2011,6,Otras,0,0
Illes Balears,2011,6,Otras,0,0
Barcelona,2011,6,Otras,1,4000
Burgos,2011,6,Otras,0,0
Cáceres,2011,6,Otras,0,0
Cádiz,2011,6,Otras,0,0
Castellón / Castelló,2011,6,Otras,0,0
Ciudad Real,2011,6,Otras,0,0
Córdoba,2011,6,Otras,0,0
A Coruña,2011,6,Otras,0,0
Cuenca,2011,6,Otras,0,0
Girona,2011,6,Otras,0,0
Granada,2011,6,Otras,0,0
Guadalajara,2011,6,Otras,0,0
Gipuzkoa,2011,6,Otras,0,0
Huelva,2011,6,Otras,1,42000
Huesca,2011,6,Otras,0,0
Jaén,2011,6,Otras,0,0
León,2011,6,Otras,0,0
Lleida,2011,6,Otras,0,0
La Rioja,2011,6,Otras,0,0
Lugo,2011,6,Otras,0,0
Madrid,2011,6,Otras,3,25306400
Málaga,2011,6,Otras,0,0
Murcia,2011,6,Otras,0,0
Navarra,2011,6,Otras,1,2200000
Ourense,2011,6,Otras,0,0
Asturias,2011,6,Otras,0,0
Palencia,2011,6,Otras,0,0
Las Palmas,2011,6,Otras,5,60722140
Pontevedra,2011,6,Otras,0,0
Salamanca,2011,6,Otras,0,0
Santa Cruz de Tenerife,2011,6,Otras,1,358000
Cantabria,2011,6,Otras,0,0
Segovia,2011,6,Otras,0,0
Sevilla,2011,6,Otras,0,0
Soria,2011,6,Otras,0,0
Tarragona,2011,6,Otras,0,0
Teruel,2011,6,Otras,0,0
Toledo,2011,6,Otras,0,0
Valencia / València,2011,6,Otras,1,200
Valladolid,2011,6,Otras,1,50000
Bizkaia,2011,6,Otras,0,0
Zamora,2011,6,Otras,0,0
Zaragoza,2011,6,Otras,0,0
Ceuta,2011,6,Otras,0,0
Melilla,2011,6,Otras,0,0
Araba / Álava,2011,7,SA,2,676874
Albacete,2011,7,SA,0,0
Alicante / Alacant,2011,7,SA,5,2292684
Almería,2011,7,SA,4,2358100
Ávila,2011,7,SA,1,539000
Badajoz,2011,7,SA,3,448950
Illes Balears,2011,7,SA,10,23280718
Barcelona,2011,7,SA,56,324141168
Burgos,2011,7,SA,2,5797800
Cáceres,2011,7,SA,4,3117042
Cádiz,2011,7,SA,1,3999655
Castellón / Castelló,2011,7,SA,1,275000
Ciudad Real,2011,7,SA,0,0
Córdoba,2011,7,SA,1,899990
A Coruña,2011,7,SA,4,2107052
Cuenca,2011,7,SA,0,0
Girona,2011,7,SA,6,2942596
Granada,2011,7,SA,0,0
Guadalajara,2011,7,SA,1,60000
Gipuzkoa,2011,7,SA,3,1799964
Huelva,2011,7,SA,2,366132
Huesca,2011,7,SA,3,90158151
Jaén,2011,7,SA,1,600000
León,2011,7,SA,2,230431
Lleida,2011,7,SA,4,1880825
La Rioja,2011,7,SA,5,5492527
Lugo,2011,7,SA,0,0
Madrid,2011,7,SA,66,1620090828
Málaga,2011,7,SA,2,506210
Murcia,2011,7,SA,6,4843975
Navarra,2011,7,SA,3,714878
Ourense,2011,7,SA,0,0
Asturias,2011,7,SA,3,954356
Palencia,2011,7,SA,0,0
Las Palmas,2011,7,SA,1,250000
Pontevedra,2011,7,SA,5,3172206
Salamanca,2011,7,SA,0,0
Santa Cruz de Tenerife,2011,7,SA,5,3205045
Cantabria,2011,7,SA,0,0
Segovia,2011,7,SA,0,0
Sevilla,2011,7,SA,9,263216801
Soria,2011,7,SA,0,0
Tarragona,2011,7,SA,0,0
Teruel,2011,7,SA,0,0
Toledo,2011,7,SA,5,2987546
Valencia / València,2011,7,SA,8,1369917
Valladolid,2011,7,SA,1,196000
Bizkaia,2011,7,SA,10,181589808
Zamora,2011,7,SA,0,0
Zaragoza,2011,7,SA,4,1978099
Ceuta,2011,7,SA,0,0
Melilla,2011,7,SA,0,0
Araba / Álava,2011,7,SL,10,6277560
Albacete,2011,7,SL,22,9737745
Alicante / Alacant,2011,7,SL,107,120237374
Almería,2011,7,SL,43,11350610
Ávila,2011,7,SL,6,1525125
Badajoz,2011,7,SL,29,161994501
Illes Balears,2011,7,SL,73,65927892
Barcelona,2011,7,SL,446,616945726
Burgos,2011,7,SL,22,10344065
Cáceres,2011,7,SL,6,565534
Cádiz,2011,7,SL,54,18824205
Castellón / Castelló,2011,7,SL,22,9224342
Ciudad Real,2011,7,SL,28,6920547
Córdoba,2011,7,SL,39,34650312
A Coruña,2011,7,SL,41,18879489
Cuenca,2011,7,SL,14,1680667
Girona,2011,7,SL,56,21049759
Granada,2011,7,SL,19,11281145
Guadalajara,2011,7,SL,3,155972
Gipuzkoa,2011,7,SL,35,44762732
Huelva,2011,7,SL,28,4514017
Huesca,2011,7,SL,16,2722158
Jaén,2011,7,SL,8,840613
León,2011,7,SL,9,1809717
Lleida,2011,7,SL,39,3507550
La Rioja,2011,7,SL,15,13139587
Lugo,2011,7,SL,9,1170096
Madrid,2011,7,SL,487,460687912
Málaga,2011,7,SL,88,44495243
Murcia,2011,7,SL,86,22549476
Navarra,2011,7,SL,15,4554108
Ourense,2011,7,SL,24,7287066
Asturias,2011,7,SL,29,5594026
Palencia,2011,7,SL,8,696363
Las Palmas,2011,7,SL,50,21905305
Pontevedra,2011,7,SL,38,5335820
Salamanca,2011,7,SL,15,3514888
Santa Cruz de Tenerife,2011,7,SL,29,10873623
Cantabria,2011,7,SL,14,11883954
Segovia,2011,7,SL,8,1328194
Sevilla,2011,7,SL,70,30396580
Soria,2011,7,SL,5,3627996
Tarragona,2011,7,SL,34,14303550
Teruel,2011,7,SL,10,1617728
Toledo,2011,7,SL,34,11065523
Valencia / València,2011,7,SL,139,56551850
Valladolid,2011,7,SL,26,4450612
Bizkaia,2011,7,SL,66,22190057
Zamora,2011,7,SL,6,1807241
Zaragoza,2011,7,SL,48,9346287
Ceuta,2011,7,SL,0,0
Melilla,2011,7,SL,0,0
Araba / Álava,2011,7,Otras,0,0
Albacete,2011,7,Otras,0,0
Alicante / Alacant,2011,7,Otras,0,0
Almería,2011,7,Otras,0,0
Ávila,2011,7,Otras,0,0
Badajoz,2011,7,Otras,0,0
Illes Balears,2011,7,Otras,0,0
Barcelona,2011,7,Otras,9,8488872
Burgos,2011,7,Otras,0,0
Cáceres,2011,7,Otras,0,0
Cádiz,2011,7,Otras,0,0
Castellón / Castelló,2011,7,Otras,0,0
Ciudad Real,2011,7,Otras,0,0
Córdoba,2011,7,Otras,0,0
A Coruña,2011,7,Otras,1,270
Cuenca,2011,7,Otras,0,0
Girona,2011,7,Otras,0,0
Granada,2011,7,Otras,0,0
Guadalajara,2011,7,Otras,0,0
Gipuzkoa,2011,7,Otras,1,4000
Huelva,2011,7,Otras,0,0
Huesca,2011,7,Otras,0,0
Jaén,2011,7,Otras,0,0
León,2011,7,Otras,0,0
Lleida,2011,7,Otras,0,0
La Rioja,2011,7,Otras,0,0
Lugo,2011,7,Otras,0,0
Madrid,2011,7,Otras,5,192321433
Málaga,2011,7,Otras,1,361
Murcia,2011,7,Otras,0,0
Navarra,2011,7,Otras,0,0
Ourense,2011,7,Otras,0,0
Asturias,2011,7,Otras,1,400000
Palencia,2011,7,Otras,0,0
Las Palmas,2011,7,Otras,0,0
Pontevedra,2011,7,Otras,0,0
Salamanca,2011,7,Otras,0,0
Santa Cruz de Tenerife,2011,7,Otras,2,346448
Cantabria,2011,7,Otras,0,0
Segovia,2011,7,Otras,0,0
Sevilla,2011,7,Otras,1,500000
Soria,2011,7,Otras,0,0
Tarragona,2011,7,Otras,0,0
Teruel,2011,7,Otras,0,0
Toledo,2011,7,Otras,0,0
Valencia / València,2011,7,Otras,0,0
Valladolid,2011,7,Otras,1,3500
Bizkaia,2011,7,Otras,0,0
Zamora,2011,7,Otras,0,0
Zaragoza,2011,7,Otras,0,0
Ceuta,2011,7,Otras,0,0
Melilla,2011,7,Otras,0,0
Araba / Álava,2011,8,SA,1,555044
Albacete,2011,8,SA,0,0
Alicante / Alacant,2011,8,SA,5,3044382
Almería,2011,8,SA,3,441024
Ávila,2011,8,SA,0,0
Badajoz,2011,8,SA,5,2171085
Illes Balears,2011,8,SA,7,6381542
Barcelona,2011,8,SA,53,3711524435
Burgos,2011,8,SA,2,12111731
Cáceres,2011,8,SA,1,7515
Cádiz,2011,8,SA,2,4664908
Castellón / Castelló,2011,8,SA,1,832928
Ciudad Real,2011,8,SA,1,7212
Córdoba,2011,8,SA,4,1391968
A Coruña,2011,8,SA,1,64
Cuenca,2011,8,SA,0,0
Girona,2011,8,SA,5,4407853
Granada,2011,8,SA,0,0
Guadalajara,2011,8,SA,1,3120000
Gipuzkoa,2011,8,SA,6,16140200
Huelva,2011,8,SA,0,0
Huesca,2011,8,SA,1,600000
Jaén,2011,8,SA,1,7030
León,2011,8,SA,1,1000000
Lleida,2011,8,SA,2,1085013
La Rioja,2011,8,SA,0,0
Lugo,2011,8,SA,0,0
Madrid,2011,8,SA,59,728035477
Málaga,2011,8,SA,2,3000179
Murcia,2011,8,SA,5,2551244
Navarra,2011,8,SA,5,33196400
Ourense,2011,8,SA,3,13139200
Asturias,2011,8,SA,3,6043754
Palencia,2011,8,SA,1,2299997
Las Palmas,2011,8,SA,3,8252433
Pontevedra,2011,8,SA,1,321013
Salamanca,2011,8,SA,0,0
Santa Cruz de Tenerife,2011,8,SA,2,1149000
Cantabria,2011,8,SA,1,2940000
Segovia,2011,8,SA,1,2000000
Sevilla,2011,8,SA,6,3118801
Soria,2011,8,SA,0,0
Tarragona,2011,8,SA,4,12020238
Teruel,2011,8,SA,3,869006
Toledo,2011,8,SA,2,650000
Valencia / València,2011,8,SA,8,152280543
Valladolid,2011,8,SA,0,0
Bizkaia,2011,8,SA,8,5204488
Zamora,2011,8,SA,2,201876
Zaragoza,2011,8,SA,10,47964618
Ceuta,2011,8,SA,0,0
Melilla,2011,8,SA,0,0
Araba / Álava,2011,8,SL,0,0
Albacete,2011,8,SL,14,2311098
Alicante / Alacant,2011,8,SL,57,19550372
Almería,2011,8,SL,45,17381683
Ávila,2011,8,SL,6,402000
Badajoz,2011,8,SL,20,1811133
Illes Balears,2011,8,SL,92,47847529
Barcelona,2011,8,SL,457,1527327699
Burgos,2011,8,SL,13,5793142
Cáceres,2011,8,SL,12,1256148
Cádiz,2011,8,SL,47,17708534
Castellón / Castelló,2011,8,SL,29,13810331
Ciudad Real,2011,8,SL,10,2423955
Córdoba,2011,8,SL,40,9410949
A Coruña,2011,8,SL,43,17987692
Cuenca,2011,8,SL,2,128930
Girona,2011,8,SL,36,12956600
Granada,2011,8,SL,50,26079462
Guadalajara,2011,8,SL,6,2777045
Gipuzkoa,2011,8,SL,24,42370073
Huelva,2011,8,SL,15,2041911
Huesca,2011,8,SL,9,1530162
Jaén,2011,8,SL,6,25993073
León,2011,8,SL,15,3428492
Lleida,2011,8,SL,51,7808936
La Rioja,2011,8,SL,15,4050932
Lugo,2011,8,SL,18,4030589
Madrid,2011,8,SL,389,640345272
Málaga,2011,8,SL,81,28687623
Murcia,2011,8,SL,70,26899117
Navarra,2011,8,SL,32,8314871
Ourense,2011,8,SL,33,6139296
Asturias,2011,8,SL,16,1902780
Palencia,2011,8,SL,8,835329
Las Palmas,2011,8,SL,34,117450616
Pontevedra,2011,8,SL,57,27043483
Salamanca,2011,8,SL,11,2569749
Santa Cruz de Tenerife,2011,8,SL,37,21386265
Cantabria,2011,8,SL,20,14653976
Segovia,2011,8,SL,6,767485
Sevilla,2011,8,SL,65,29267937
Soria,2011,8,SL,6,797086
Tarragona,2011,8,SL,20,7359136
Teruel,2011,8,SL,4,441512
Toledo,2011,8,SL,21,2035096
Valencia / València,2011,8,SL,130,122742142
Valladolid,2011,8,SL,11,949238
Bizkaia,2011,8,SL,41,16751916
Zamora,2011,8,SL,7,960483
Zaragoza,2011,8,SL,54,34061982
Ceuta,2011,8,SL,0,0
Melilla,2011,8,SL,0,0
Araba / Álava,2011,8,Otras,0,0
Albacete,2011,8,Otras,1,206700
Alicante / Alacant,2011,8,Otras,1,57114
Almería,2011,8,Otras,0,0
Ávila,2011,8,Otras,0,0
Badajoz,2011,8,Otras,0,0
Illes Balears,2011,8,Otras,0,0
Barcelona,2011,8,Otras,11,9848272
Burgos,2011,8,Otras,0,0
Cáceres,2011,8,Otras,0,0
Cádiz,2011,8,Otras,0,0
Castellón / Castelló,2011,8,Otras,0,0
Ciudad Real,2011,8,Otras,0,0
Córdoba,2011,8,Otras,0,0
A Coruña,2011,8,Otras,0,0
Cuenca,2011,8,Otras,0,0
Girona,2011,8,Otras,0,0
Granada,2011,8,Otras,0,0
Guadalajara,2011,8,Otras,0,0
Gipuzkoa,2011,8,Otras,0,0
Huelva,2011,8,Otras,0,0
Huesca,2011,8,Otras,1,135000
Jaén,2011,8,Otras,0,0
León,2011,8,Otras,0,0
Lleida,2011,8,Otras,2,1092000
La Rioja,2011,8,Otras,0,0
Lugo,2011,8,Otras,0,0
Madrid,2011,8,Otras,0,0
Málaga,2011,8,Otras,0,0
Murcia,2011,8,Otras,0,0
Navarra,2011,8,Otras,0,0
Ourense,2011,8,Otras,0,0
Asturias,2011,8,Otras,0,0
Palencia,2011,8,Otras,0,0
Las Palmas,2011,8,Otras,1,31
Pontevedra,2011,8,Otras,0,0
Salamanca,2011,8,Otras,0,0
Santa Cruz de Tenerife,2011,8,Otras,1,11900
Cantabria,2011,8,Otras,0,0
Segovia,2011,8,Otras,0,0
Sevilla,2011,8,Otras,0,0
Soria,2011,8,Otras,0,0
Tarragona,2011,8,Otras,0,0
Teruel,2011,8,Otras,0,0
Toledo,2011,8,Otras,0,0
Valencia / València,2011,8,Otras,0,0
Valladolid,2011,8,Otras,0,0
Bizkaia,2011,8,Otras,0,0
Zamora,2011,8,Otras,0,0
Zaragoza,2011,8,Otras,1,488000
Ceuta,2011,8,Otras,0,0
Melilla,2011,8,Otras,0,0
Araba / Álava,2011,9,SA,5,769875
Albacete,2011,9,SA,2,320635
Alicante / Alacant,2011,9,SA,3,30681997
Almería,2011,9,SA,0,0
Ávila,2011,9,SA,0,0
Badajoz,2011,9,SA,3,2129100
Illes Balears,2011,9,SA,9,4077347
Barcelona,2011,9,SA,42,240204512
Burgos,2011,9,SA,5,478289
Cáceres,2011,9,SA,3,3870000
Cádiz,2011,9,SA,2,593005
Castellón / Castelló,2011,9,SA,4,5159264
Ciudad Real,2011,9,SA,1,1500000
Córdoba,2011,9,SA,3,119001
A Coruña,2011,9,SA,4,14025012
Cuenca,2011,9,SA,0,0
Girona,2011,9,SA,0,0
Granada,2011,9,SA,2,798945
Guadalajara,2011,9,SA,3,1552939
Gipuzkoa,2011,9,SA,4,6815999
Huelva,2011,9,SA,1,2
Huesca,2011,9,SA,0,0
Jaén,2011,9,SA,2,583764
León,2011,9,SA,3,2579930
Lleida,2011,9,SA,2,824193
La Rioja,2011,9,SA,1,9796
Lugo,2011,9,SA,3,1372818
Madrid,2011,9,SA,65,1853450911
Málaga,2011,9,SA,2,37928
Murcia,2011,9,SA,2,216842
Navarra,2011,9,SA,6,15404091
Ourense,2011,9,SA,0,0
Asturias,2011,9,SA,5,3691181
Palencia,2011,9,SA,1,50000
Las Palmas,2011,9,SA,2,182953
Pontevedra,2011,9,SA,5,32681786
Salamanca,2011,9,SA,0,0
Santa Cruz de Tenerife,2011,9,SA,0,0
Cantabria,2011,9,SA,2,110318
Segovia,2011,9,SA,0,0
Sevilla,2011,9,SA,10,11809347
Soria,2011,9,SA,0,0
Tarragona,2011,9,SA,1,290380
Teruel,2011,9,SA,0,0
Toledo,2011,9,SA,1,600000
Valencia / València,2011,9,SA,8,18052557
Valladolid,2011,9,SA,3,212652
Bizkaia,2011,9,SA,9,38294347
Zamora,2011,9,SA,0,0
Zaragoza,2011,9,SA,1,8150000
Ceuta,2011,9,SA,0,0
Melilla,2011,9,SA,0,0
Araba / Álava,2011,9,SL,13,7744132
Albacete,2011,9,SL,16,4793138
Alicante / Alacant,2011,9,SL,91,49403050
Almería,2011,9,SL,32,12404584
Ávila,2011,9,SL,5,330114
Badajoz,2011,9,SL,18,33101195
Illes Balears,2011,9,SL,85,31161648
Barcelona,2011,9,SL,329,271406887
Burgos,2011,9,SL,16,8642384
Cáceres,2011,9,SL,13,3704626
Cádiz,2011,9,SL,42,10363738
Castellón / Castelló,2011,9,SL,31,10123306
Ciudad Real,2011,9,SL,23,3031208
Córdoba,2011,9,SL,36,13384596
A Coruña,2011,9,SL,54,236614131
Cuenca,2011,9,SL,7,995263
Girona,2011,9,SL,42,10935688
Granada,2011,9,SL,35,7620651
Guadalajara,2011,9,SL,5,5649627
Gipuzkoa,2011,9,SL,37,4599884
Huelva,2011,9,SL,18,11287221
Huesca,2011,9,SL,7,1391894
Jaén,2011,9,SL,21,9185090
León,2011,9,SL,15,639693
Lleida,2011,9,SL,33,8535652
La Rioja,2011,9,SL,11,2824636
Lugo,2011,9,SL,23,5698805
Madrid,2011,9,SL,448,1217026258
Málaga,2011,9,SL,75,130432734
Murcia,2011,9,SL,68,93779312
Navarra,2011,9,SL,51,41486137
Ourense,2011,9,SL,13,1361968
Asturias,2011,9,SL,23,3948027
Palencia,2011,9,SL,5,218145
Las Palmas,2011,9,SL,28,6993273
Pontevedra,2011,9,SL,45,14750940
Salamanca,2011,9,SL,18,14085815
Santa Cruz de Tenerife,2011,9,SL,36,18103671
Cantabria,2011,9,SL,17,4468583
Segovia,2011,9,SL,16,8865830
Sevilla,2011,9,SL,121,196478408
Soria,2011,9,SL,7,1556878
Tarragona,2011,9,SL,29,5674121
Teruel,2011,9,SL,8,833383
Toledo,2011,9,SL,28,7517776
Valencia / València,2011,9,SL,113,70720272
Valladolid,2011,9,SL,39,19475397
Bizkaia,2011,9,SL,55,19439228
Zamora,2011,9,SL,3,510516
Zaragoza,2011,9,SL,36,27069844
Ceuta,2011,9,SL,2,270000
Melilla,2011,9,SL,0,0
Araba / Álava,2011,9,Otras,0,0
Albacete,2011,9,Otras,0,0
Alicante / Alacant,2011,9,Otras,1,1277
Almería,2011,9,Otras,0,0
Ávila,2011,9,Otras,0,0
Badajoz,2011,9,Otras,0,0
Illes Balears,2011,9,Otras,0,0
Barcelona,2011,9,Otras,5,108171
Burgos,2011,9,Otras,0,0
Cáceres,2011,9,Otras,0,0
Cádiz,2011,9,Otras,0,0
Castellón / Castelló,2011,9,Otras,0,0
Ciudad Real,2011,9,Otras,0,0
Córdoba,2011,9,Otras,0,0
A Coruña,2011,9,Otras,0,0
Cuenca,2011,9,Otras,0,0
Girona,2011,9,Otras,0,0
Granada,2011,9,Otras,0,0
Guadalajara,2011,9,Otras,0,0
Gipuzkoa,2011,9,Otras,0,0
Huelva,2011,9,Otras,0,0
Huesca,2011,9,Otras,0,0
Jaén,2011,9,Otras,0,0
León,2011,9,Otras,0,0
Lleida,2011,9,Otras,0,0
La Rioja,2011,9,Otras,0,0
Lugo,2011,9,Otras,0,0
Madrid,2011,9,Otras,3,375072
Málaga,2011,9,Otras,0,0
Murcia,2011,9,Otras,0,0
Navarra,2011,9,Otras,0,0
Ourense,2011,9,Otras,0,0
Asturias,2011,9,Otras,0,0
Palencia,2011,9,Otras,0,0
Las Palmas,2011,9,Otras,0,0
Pontevedra,2011,9,Otras,0,0
Salamanca,2011,9,Otras,0,0
Santa Cruz de Tenerife,2011,9,Otras,0,0
Cantabria,2011,9,Otras,0,0
Segovia,2011,9,Otras,0,0
Sevilla,2011,9,Otras,0,0
Soria,2011,9,Otras,0,0
Tarragona,2011,9,Otras,0,0
Teruel,2011,9,Otras,0,0
Toledo,2011,9,Otras,0,0
Valencia / València,2011,9,Otras,1,24990
Valladolid,2011,9,Otras,1,2000
Bizkaia,2011,9,Otras,0,0
Zamora,2011,9,Otras,0,0
Zaragoza,2011,9,Otras,0,0
Ceuta,2011,9,Otras,0,0
Melilla,2011,9,Otras,0,0
Araba / Álava,2011,10,SA,5,15915136
Albacete,2011,10,SA,5,2427406
Alicante / Alacant,2011,10,SA,3,489823
Almería,2011,10,SA,3,3137786
Ávila,2011,10,SA,0,0
Badajoz,2011,10,SA,4,4853985
Illes Balears,2011,10,SA,6,28476674
Barcelona,2011,10,SA,35,1253784843
Burgos,2011,10,SA,0,0
Cáceres,2011,10,SA,0,0
Cádiz,2011,10,SA,2,150887
Castellón / Castelló,2011,10,SA,1,1348090
Ciudad Real,2011,10,SA,2,12030055
Córdoba,2011,10,SA,2,1564314
A Coruña,2011,10,SA,6,93274221
Cuenca,2011,10,SA,0,0
Girona,2011,10,SA,2,838926
Granada,2011,10,SA,1,58000
Guadalajara,2011,10,SA,1,9015
Gipuzkoa,2011,10,SA,7,2414120
Huelva,2011,10,SA,1,1000196
Huesca,2011,10,SA,0,0
Jaén,2011,10,SA,1,182000
León,2011,10,SA,2,3505351
Lleida,2011,10,SA,1,23429960
La Rioja,2011,10,SA,0,0
Lugo,2011,10,SA,0,0
Madrid,2011,10,SA,77,825009460
Málaga,2011,10,SA,4,1508018
Murcia,2011,10,SA,2,5099766
Navarra,2011,10,SA,8,6684963
Ourense,2011,10,SA,1,500000
Asturias,2011,10,SA,5,1210272
